date,prefecture_code,cases
2021-10-14,08,6
2021-10-14,09,12
2021-10-14,10,2
2021-10-14,11,36
2021-10-14,12,24
2021-10-14,13,50
2021-10-14,14,47
2021-10-14,15,3
2021-10-14,16,24
2021-10-14,17,2
2021-10-14,18,4
2021-10-14,19,0
2021-10-14,20,3
2021-10-14,21,12
2021-10-14,22,4
2021-10-14,23,30
2021-10-14,24,4
2021-10-14,25,1
2021-10-14,26,9
2021-10-14,27,112
2021-10-14,28,41
2021-10-14,29,17
2021-10-14,30,4
2021-10-14,31,4
2021-10-14,32,20
2021-10-14,33,2
2021-10-14,34,29
2021-10-14,35,4
2021-10-14,36,0
2021-10-14,37,0
2021-10-14,38,8
2021-10-14,39,4
2021-10-14,40,18
2021-10-14,41,0
2021-10-14,42,4
2021-10-14,43,3
2021-10-14,44,1
2021-10-14,45,0
2021-10-14,46,5
2021-10-14,47,32
2021-10-15,01,25
2021-10-15,02,19
2021-10-15,03,1
2021-10-15,04,0
2021-10-15,05,0
2021-10-15,06,4
2021-10-15,07,3
2021-10-15,08,11
2021-10-15,09,4
2021-10-15,10,5
2021-10-15,11,27
2021-10-15,12,16
2021-10-15,13,55
2021-10-15,14,22
2021-10-15,15,6
2021-10-15,16,8
2021-10-15,17,3
2021-10-15,18,4
2021-10-15,19,3
2021-10-15,20,3
2021-10-15,21,14
2021-10-15,22,6
2021-10-15,23,35
2021-10-15,24,8
2021-10-15,25,9
2021-10-15,26,12
2021-10-15,27,64
2021-10-15,28,24
2021-10-15,29,9
2021-10-15,30,2
2021-10-15,31,2
2021-10-15,32,2
2021-10-15,33,9
2021-10-15,34,25
2021-10-15,35,2
2021-10-15,36,1
2021-10-15,37,0
2021-10-15,38,6
2021-10-15,39,1
2021-10-15,40,22
2021-10-15,41,0
2021-10-15,42,4
2021-10-15,43,9
2021-10-15,44,3
2021-10-15,45,3
2021-10-15,46,6
2021-10-15,47,25
2021-10-16,01,34
2021-10-16,02,10
2021-10-16,03,0
2021-10-16,04,2
2021-10-16,05,1
2021-10-16,06,0
2021-10-16,07,3
2021-10-16,08,6
2021-10-16,09,6
2021-10-16,10,10
2021-10-16,11,22
2021-10-16,12,12
2021-10-16,13,67
2021-10-16,14,26
2021-10-16,15,5
2021-10-16,16,3
2021-10-16,17,5
2021-10-16,18,0
2021-10-16,19,0
2021-10-16,20,7
2021-10-16,21,6
2021-10-16,22,6
2021-10-16,23,38
2021-10-16,24,6
2021-10-16,25,3
2021-10-16,26,10
2021-10-16,27,82
2021-10-16,28,32
2021-10-16,29,6
2021-10-16,30,0
2021-10-16,31,0
2021-10-16,32,10
2021-10-16,33,2
2021-10-16,34,19
2021-10-16,35,10
2021-10-16,36,3
2021-10-16,37,0
2021-10-16,38,5
2021-10-16,39,3
2021-10-16,40,17
2021-10-16,41,1
2021-10-16,42,6
2021-10-16,43,16
2021-10-16,44,3
2021-10-16,45,1
2021-10-16,46,3
2021-10-16,47,30
2021-10-17,01,27
2021-10-17,02,1
2021-10-17,03,0
2021-10-17,04,3
2021-10-17,05,0
2021-10-17,06,2
2021-10-17,07,2
2021-10-17,08,6
2021-10-17,09,4
2021-10-17,10,3
2021-10-17,11,19
2021-10-17,12,6
2021-10-17,13,41
2021-10-17,14,26
2021-10-17,15,1
2021-10-17,16,3
2021-10-17,17,1
2021-10-17,18,0
2021-10-17,19,2
2021-10-17,20,0
2021-10-17,21,7
2021-10-17,22,4
2021-10-17,23,21
2021-10-17,24,2
2021-10-17,25,7
2021-10-17,26,7
2021-10-17,27,69
2021-10-17,28,19
2021-10-17,29,3
2021-10-17,30,0
2021-10-17,31,0
2021-10-17,32,14
2021-10-17,33,7
2021-10-17,34,15
2021-10-17,35,4
2021-10-17,36,0
2021-10-17,37,1
2021-10-17,38,6
2021-10-17,39,4
2021-10-17,40,10
2021-10-17,41,2
2021-10-17,42,11
2021-10-17,43,11
2021-10-17,44,0
2021-10-17,45,0
2021-10-17,46,1
2021-10-17,47,9
2021-10-18,01,5
2021-10-18,02,0
2021-10-18,03,0
2021-10-18,04,0
2021-10-18,05,0
2021-10-18,06,2
2021-10-18,07,0
2021-10-18,08,2
2021-10-18,09,0
2021-10-18,10,1
2021-10-18,11,13
2021-10-18,12,5
2021-10-18,13,19
2021-10-18,14,5
2021-10-18,15,0
2021-10-18,16,1
2021-10-18,17,1
2021-10-18,18,0
2021-10-18,19,0
2021-10-18,20,2
2021-10-18,21,8
2021-10-18,22,4
2021-10-18,23,10
2021-10-18,24,0
2021-10-18,25,2
2021-10-18,26,1
2021-10-18,27,22
2021-10-18,28,13
2021-10-18,29,4
2021-10-18,30,0
2021-10-18,31,1
2021-10-18,32,0
2021-10-18,33,2
2021-10-18,34,6
2021-10-18,35,4
2021-10-18,36,0
2021-10-18,37,0
2021-10-18,38,3
2021-10-18,39,7
2021-10-18,40,11
2021-10-18,41,6
2021-10-18,42,2
2021-10-18,43,2
2021-10-18,44,0
2021-10-18,45,0
2021-10-18,46,0
2021-10-18,47,14
2021-10-19,01,12
2021-10-19,02,3
2021-10-19,03,0
2021-10-19,04,0
2021-10-19,05,0
2021-10-19,06,9
2021-10-19,07,1
2021-10-19,08,5
2021-10-19,09,2
2021-10-19,10,8
2021-10-19,11,18
2021-10-19,12,22
2021-10-19,13,37
2021-10-19,14,18
2021-10-19,15,6
2021-10-19,16,0
2021-10-19,17,1
2021-10-19,18,1
2021-10-19,19,3
2021-10-19,20,4
2021-10-19,21,7
2021-10-19,22,6
2021-10-19,23,14
2021-10-19,24,3
2021-10-19,25,4
2021-10-19,26,7
2021-10-19,27,92
2021-10-19,28,29
2021-10-19,29,4
2021-10-19,30,0
2021-10-19,31,0
2021-10-19,32,2
2021-10-19,33,10
2021-10-19,34,8
2021-10-19,35,3
2021-10-19,36,0
2021-10-19,37,1
2021-10-19,38,3
2021-10-19,39,3
2021-10-19,40,21
2021-10-19,41,1
2021-10-19,42,7
2021-10-19,43,1
2021-10-19,44,14
2021-10-19,45,1
2021-10-19,46,1
2021-10-19,47,31
2021-10-20,01,12
2021-10-20,02,3
2021-10-20,03,0
2021-10-20,04,0
2021-10-20,05,1
2021-10-20,06,1
2021-10-20,07,0
2021-10-20,08,7
2021-10-20,09,9
2021-10-20,10,6
2021-10-20,11,11
2021-10-20,12,16
2021-10-20,13,42
2021-10-20,14,33
2021-10-20,15,3
2021-10-20,16,1
2021-10-20,17,3
2021-10-20,18,4
2021-10-20,19,1
2021-10-20,20,5
2021-10-20,21,14
2021-10-20,22,7
2021-10-20,23,28
2021-10-20,24,4
2021-10-20,25,5
2021-10-20,26,8
2021-10-20,27,65
2021-10-20,28,26
2021-10-20,29,10
2021-10-20,30,2
2021-10-20,31,1
2021-10-20,32,8
2021-10-20,33,8
2021-10-20,34,16
2021-10-20,35,4
2021-10-20,36,0
2021-10-20,37,0
2021-10-20,38,3
2021-10-20,39,2
2021-10-20,40,9
2021-10-20,41,3
2021-10-20,42,7
2021-10-20,43,2
2021-10-20,44,5
2021-10-20,45,1
2021-10-20,46,12
2021-10-20,47,19
2021-10-21,01,11
2021-10-21,02,4
2021-10-21,03,0
2021-10-21,04,0
2021-10-21,05,1
2021-10-21,06,0
2021-10-21,07,1
2021-10-21,08,6
2021-10-21,09,3
2021-10-21,10,4
2021-10-21,11,14
2021-10-21,12,12
2021-10-21,13,30
2021-10-21,14,29
2021-10-21,15,1
2021-10-21,16,0
2021-10-21,17,8
2021-10-21,18,0
2021-10-21,19,0
2021-10-21,20,2
2021-10-21,21,6
2021-10-21,22,4
2021-10-21,23,20
2021-10-21,24,6
2021-10-21,25,5
2021-10-21,26,5
2021-10-21,27,47
2021-10-21,28,28
2021-10-21,29,2
2021-10-21,30,0
2021-10-21,31,1
2021-10-21,32,0
2021-10-21,33,3
2021-10-21,34,11
2021-10-21,35,1
2021-10-21,36,0
2021-10-21,37,1
2021-10-21,38,4
2021-10-21,39,4
2021-10-21,40,5
2021-10-21,41,5
2021-10-21,42,3
2021-10-21,43,3
2021-10-21,44,0
2021-10-21,45,0
2021-10-21,46,1
2021-10-21,47,19
2021-10-22,01,14
2021-10-22,02,2
2021-10-22,03,0
2021-10-22,04,0
2021-10-22,05,0
2021-10-22,06,2
2021-10-22,07,2
2021-10-22,08,5
2021-10-22,09,1
2021-10-22,10,15
2021-10-22,11,14
2021-10-22,12,5
2021-10-22,13,26
2021-10-22,14,11
2021-10-22,15,1
2021-10-22,16,0
2021-10-22,17,3
2021-10-22,18,1
2021-10-22,19,0
2021-10-22,20,4
2021-10-22,21,12
2021-10-22,22,0
2021-10-22,23,36
2021-10-22,24,3
2021-10-22,25,5
2021-10-22,26,10
2021-10-22,27,51
2021-10-22,28,30
2021-10-22,29,2
2021-10-22,30,2
2021-10-22,31,2
2021-10-22,32,0
2021-10-22,33,2
2021-10-22,34,10
2021-10-22,35,5
2021-10-22,36,0
2021-10-22,37,1
2021-10-22,38,5
2021-10-22,39,3
2021-10-22,40,11
2021-10-22,41,8
2021-10-22,42,3
2021-10-22,43,2
2021-10-22,44,21
2021-10-22,45,0
2021-10-22,46,1
2021-10-22,47,14
2021-10-23,01,16
2021-10-23,02,3
2021-10-23,03,0
2021-10-23,04,2
2021-10-23,05,3
2021-10-23,06,0
2021-10-23,07,0
2021-10-23,08,3
2021-10-23,09,2
2021-10-23,10,2
2021-10-23,11,17
2021-10-23,12,9
2021-10-23,13,35
2021-10-23,14,17
2021-10-23,15,3
2021-10-23,16,3
2021-10-23,17,0
2021-10-23,18,1
2021-10-23,19,1
2021-10-23,20,4
2021-10-23,21,4
2021-10-23,22,1
2021-10-23,23,22
2021-10-23,24,4
2021-10-23,25,4
2021-10-23,26,8
2021-10-23,27,53
2021-10-23,28,29
2021-10-23,29,5
2021-10-23,30,1
2021-10-23,31,0
2021-10-23,32,3
2021-10-23,33,2
2021-10-23,34,7
2021-10-23,35,1
2021-10-23,36,1
2021-10-23,37,1
2021-10-23,38,6
2021-10-23,39,0
2021-10-23,40,9
2021-10-23,41,7
2021-10-23,42,1
2021-10-23,43,3
2021-10-23,44,2
2021-10-23,45,0
2021-10-23,46,1
2021-10-23,47,11
2021-10-24,01,7
2021-10-24,02,3
2021-10-24,03,0
2021-10-24,04,0
2021-10-24,05,0
2021-10-24,06,0
2021-10-24,07,0
2021-10-24,08,2
2021-10-24,09,2
2021-10-24,10,10
2021-10-24,11,7
2021-10-24,12,8
2021-10-24,13,17
2021-10-24,14,6
2021-10-24,15,1
2021-10-24,16,0
2021-10-24,17,1
2021-10-24,18,1
2021-10-24,19,2
2021-10-24,20,1
2021-10-24,21,5
2021-10-24,22,2
2021-10-24,23,16
2021-10-24,24,5
2021-10-24,25,7
2021-10-24,26,4
2021-10-24,27,30
2021-10-24,28,39
2021-10-24,29,4
2021-10-24,30,0
2021-10-24,31,0
2021-10-24,32,0
2021-10-24,33,3
2021-10-24,34,4
2021-10-24,35,5
2021-10-24,36,0
2021-10-24,37,1
2021-10-24,38,3
2021-10-24,39,2
2021-10-24,40,5
2021-10-24,41,7
2021-10-24,42,0
2021-10-24,43,1
2021-10-24,44,2
2021-10-24,45,0
2021-10-24,46,0
2021-10-24,47,11
2021-10-25,01,5
2021-10-25,02,0
2021-10-25,03,0
2021-10-25,04,2
2021-10-25,05,0
2021-10-25,06,0
2021-10-25,07,0
2021-10-25,08,0
2021-10-25,09,0
2021-10-25,10,3
2021-10-25,11,2
2021-10-25,12,3
2021-10-25,13,14
2021-10-25,14,6
2021-10-25,15,1
2021-10-25,16,1
2021-10-25,17,0
2021-10-25,18,0
2021-10-25,19,0
2021-10-25,20,3
2021-10-25,21,6
2021-10-25,22,0
2021-10-25,23,8
2021-10-25,24,2
2021-10-25,25,5
2021-10-25,26,11
2021-10-25,27,24
2021-10-25,28,21
2021-10-25,29,3
2021-10-25,30,1
2021-10-25,31,0
2021-10-25,32,0
2021-10-25,33,2
2021-10-25,34,7
2021-10-25,35,1
2021-10-25,36,0
2021-10-25,37,0
2021-10-25,38,4
2021-10-25,39,0
2021-10-25,40,3
2021-10-25,41,2
2021-10-25,42,0
2021-10-25,43,0
2021-10-25,44,0
2021-10-25,45,0
2021-10-25,46,0
2021-10-25,47,5
2021-10-26,01,11
2021-10-26,02,1
2021-10-26,03,0
2021-10-26,04,1
2021-10-26,05,0
2021-10-26,06,3
2021-10-26,07,0
2021-10-26,08,2
2021-10-26,09,3
2021-10-26,10,11
2021-10-26,11,13
2021-10-26,12,6
2021-10-26,13,27
2021-10-26,14,19
2021-10-26,15,5
2021-10-26,16,2
2021-10-26,17,6
2021-10-26,18,0
2021-10-26,19,1
2021-10-26,20,9
2021-10-26,21,7
2021-10-26,22,1
2021-10-26,23,37
2021-10-26,24,10
2021-10-26,25,3
2021-10-26,26,10
2021-10-26,27,56
2021-10-26,28,50
2021-10-26,29,10
2021-10-26,30,1
2021-10-26,31,0
2021-10-26,32,0
2021-10-26,33,3
2021-10-26,34,9
2021-10-26,35,2
2021-10-26,36,0
2021-10-26,37,1
2021-10-26,38,5
2021-10-26,39,0
2021-10-26,40,3
2021-10-26,41,2
2021-10-26,42,2
2021-10-26,43,0
2021-10-26,44,0
2021-10-26,45,0
2021-10-26,46,4
2021-10-26,47,13
2021-10-27,01,7
2021-10-27,02,7
2021-10-27,03,0
2021-10-27,04,0
2021-10-27,05,1
2021-10-27,06,1
2021-10-27,07,0
2021-10-27,08,2
2021-10-27,09,0
2021-10-27,10,17
2021-10-27,11,13
2021-10-27,12,11
2021-10-27,13,34
2021-10-27,14,16
2021-10-27,15,2
2021-10-27,16,3
2021-10-27,17,1
2021-10-27,18,0
2021-10-27,19,0
2021-10-27,20,0
2021-10-27,21,11
2021-10-27,22,1
2021-10-27,23,24
2021-10-27,24,0
2021-10-27,25,8
2021-10-27,26,1
2021-10-27,27,69
2021-10-27,28,21
2021-10-27,29,5
2021-10-27,30,0
2021-10-27,31,1
2021-10-27,32,8
2021-10-27,33,11
2021-10-27,34,7
2021-10-27,35,1
2021-10-27,36,0
2021-10-27,37,0
2021-10-27,38,10
2021-10-27,39,2
2021-10-27,40,7
2021-10-27,41,0
2021-10-27,42,2
2021-10-27,43,2
2021-10-27,44,0
2021-10-27,45,0
2021-10-27,46,0
2021-10-27,47,17
2021-10-28,01,4
2021-10-28,02,0
2021-10-28,03,0
2021-10-28,04,1
2021-10-28,05,0
2021-10-28,06,0
2021-10-28,07,1
2021-10-28,08,2
2021-10-28,09,1
2021-10-28,10,13
2021-10-28,11,13
2021-10-28,12,7
2021-10-28,13,22
2021-10-28,14,14
2021-10-28,15,3
2021-10-28,16,12
2021-10-28,17,8
2021-10-28,18,0
2021-10-28,19,1
2021-10-28,20,3
2021-10-28,21,4
2021-10-28,22,1
2021-10-28,23,24
2021-10-28,24,1
2021-10-28,25,4
2021-10-28,26,8
2021-10-28,27,64
2021-10-28,28,25
2021-10-28,29,3
2021-10-28,30,1
2021-10-28,31,1
2021-10-28,32,9
2021-10-28,33,6
2021-10-28,34,7
2021-10-28,35,5
2021-10-28,36,1
2021-10-28,37,0
2021-10-28,38,7
2021-10-28,39,0
2021-10-28,40,5
2021-10-28,41,2
2021-10-28,42,5
2021-10-28,43,2
2021-10-28,44,0
2021-10-28,45,0
2021-10-28,46,0
2021-10-28,47,9
2021-10-29,01,10
2021-10-29,02,0
2021-10-29,03,0
2021-10-29,04,2
2021-10-29,05,3
2021-10-29,06,0
2021-10-29,07,0
2021-10-29,08,3
2021-10-29,09,2
2021-10-29,10,18
2021-10-29,11,13
2021-10-29,12,8
2021-10-29,13,24
2021-10-29,14,12
2021-10-29,15,1
2021-10-29,16,4
2021-10-29,17,0
2021-10-29,18,0
2021-10-29,19,0
2021-10-29,20,3
2021-10-29,21,15
2021-10-29,22,2
2021-10-29,23,19
2021-10-29,24,4
2021-10-29,25,0
2021-10-29,26,4
2021-10-29,27,55
2021-10-29,28,27
2021-10-29,29,5
2021-10-29,30,0
2021-10-29,31,0
2021-10-29,32,12
2021-10-29,33,10
2021-10-29,34,6
2021-10-29,35,12
2021-10-29,36,0
2021-10-29,37,0
2021-10-29,38,6
2021-10-29,39,2
2021-10-29,40,19
2021-10-29,41,1
2021-10-29,42,4
2021-10-29,43,1
2021-10-29,44,8
2021-10-29,45,0
2021-10-29,46,0
2021-10-29,47,6
2021-10-30,01,8
2021-10-30,02,0
2021-10-30,03,0
2021-10-30,04,3
2021-10-30,05,3
2021-10-30,06,0
2021-10-30,07,0
2021-10-30,08,7
2021-10-30,09,0
2021-10-30,10,4
2021-10-30,11,14
2021-10-30,12,13
2021-10-30,13,23
2021-10-30,14,8
2021-10-30,15,2
2021-10-30,16,6
2021-10-30,17,5
2021-10-30,18,1
2021-10-30,19,0
2021-10-30,20,1
2021-10-30,21,7
2021-10-30,22,3
2021-10-30,23,21
2021-10-30,24,4
2021-10-30,25,4
2021-10-30,26,5
2021-10-30,27,39
2021-10-30,28,16
2021-10-30,29,6
2021-10-30,30,1
2021-10-30,31,4
2021-10-30,32,4
2021-10-30,33,8
2021-10-30,34,14
2021-10-30,35,4
2021-10-30,36,0
2021-10-30,37,0
2021-10-30,38,6
2021-10-30,39,4
2021-10-30,40,18
2021-10-30,41,1
2021-10-30,42,3
2021-10-30,43,2
2021-10-30,44,0
2021-10-30,45,0
2021-10-30,46,0
2021-10-30,47,11
2021-10-31,01,10
2021-10-31,02,0
2021-10-31,03,0
2021-10-31,04,2
2021-10-31,05,2
2021-10-31,06,0
2021-10-31,07,0
2021-10-31,08,1
2021-10-31,09,3
2021-10-31,10,4
2021-10-31,11,12
2021-10-31,12,3
2021-10-31,13,18
2021-10-31,14,7
2021-10-31,15,0
2021-10-31,16,1
2021-10-31,17,1
2021-10-31,18,5
2021-10-31,19,0
2021-10-31,20,0
2021-10-31,21,9
2021-10-31,22,1
2021-10-31,23,17
2021-10-31,24,4
2021-10-31,25,2
2021-10-31,26,7
2021-10-31,27,41
2021-10-31,28,16
2021-10-31,29,7
2021-10-31,30,0
2021-10-31,31,0
2021-10-31,32,10
2021-10-31,33,9
2021-10-31,34,11
2021-10-31,35,3
2021-10-31,36,1
2021-10-31,37,0
2021-10-31,38,2
2021-10-31,39,1
2021-10-31,40,12
2021-10-31,41,0
2021-10-31,42,2
2021-10-31,43,1
2021-10-31,44,0
2021-10-31,45,0
2021-10-31,46,0
2021-10-31,47,3
2021-11-01,01,6
2021-11-01,02,1
2021-11-01,03,0
2021-11-01,04,0
2021-11-01,05,0
2021-11-01,06,0
2021-11-01,07,0
2021-11-01,08,0
2021-11-01,09,0
2021-11-01,10,1
2021-11-01,11,0
2021-11-01,12,3
2021-11-01,13,11
2021-11-01,14,4
2021-11-01,15,0
2021-11-01,16,0
2021-11-01,17,0
2021-11-01,18,3
2021-11-01,19,0
2021-11-01,20,1
2021-11-01,21,5
2021-11-01,22,0
2021-11-01,23,6
2021-11-01,24,1
2021-11-01,25,0
2021-11-01,26,3
2021-11-01,27,8
2021-11-01,28,1
2021-11-01,29,0
2021-11-01,30,0
2021-11-01,31,0
2021-11-01,32,3
2021-11-01,33,5
2021-11-01,34,5
2021-11-01,35,1
2021-11-01,36,1
2021-11-01,37,0
2021-11-01,38,1
2021-11-01,39,0
2021-11-01,40,5
2021-11-01,41,0
2021-11-01,42,1
2021-11-01,43,0
2021-11-01,44,0
2021-11-01,45,0
2021-11-01,46,0
2021-11-01,47,1
2021-11-02,01,17
2021-11-02,02,2
2021-11-02,03,0
2021-11-02,04,2
2021-11-02,05,0
2021-11-02,06,1
2021-11-02,07,0
2021-11-02,08,3
2021-11-02,09,0
2021-11-02,10,7
2021-11-02,11,10
2021-11-02,12,13
2021-11-02,13,19
2021-11-02,14,14
2021-11-02,15,0
2021-11-02,16,1
2021-11-02,17,1
2021-11-02,18,0
2021-11-02,19,0
2021-11-02,20,0
2021-11-02,21,8
2021-11-02,22,3
2021-11-02,23,12
2021-11-02,24,5
2021-11-02,25,0
2021-11-02,26,3
2021-11-02,27,38
2021-11-02,28,21
2021-11-02,29,3
2021-11-02,30,3
2021-11-02,31,0
2021-11-02,32,3
2021-11-02,33,13
2021-11-02,34,5
2021-11-02,35,8
2021-11-02,36,0
2021-11-02,37,0
2021-11-02,38,7
2021-11-02,39,1
2021-11-02,40,4
2021-11-02,41,2
2021-11-02,42,0
2021-11-02,43,0
2021-11-02,44,0
2021-11-02,45,0
2021-11-02,46,0
2021-11-02,47,10
2021-11-03,01,9
2021-11-03,02,0
2021-11-03,03,0
2021-11-03,04,1
2021-11-03,05,0
2021-11-03,06,2
2021-11-03,07,0
2021-11-03,08,1
2021-11-03,09,2
2021-11-03,10,14
2021-11-03,11,7
2021-11-03,12,6
2021-11-03,13,29
2021-11-03,14,16
2021-11-03,15,3
2021-11-03,16,0
2021-11-03,17,0
2021-11-03,18,0
2021-11-03,19,1
2021-11-03,20,2
2021-11-03,21,19
2021-11-03,22,5
2021-11-03,23,18
2021-11-03,24,5
2021-11-03,25,1
2021-11-03,26,4
2021-11-03,27,54
2021-11-03,28,17
2021-11-03,29,3
2021-11-03,30,0
2021-11-03,31,0
2021-11-03,32,2
2021-11-03,33,13
2021-11-03,34,7
2021-11-03,35,0
2021-11-03,36,0
2021-11-03,37,0
2021-11-03,38,2
2021-11-03,39,0
2021-11-03,40,12
2021-11-03,41,1
2021-11-03,42,1
2021-11-03,43,0
2021-11-03,44,0
2021-11-03,45,0
2021-11-03,46,1
2021-11-03,47,6
2021-11-04,01,6
2021-11-04,02,0
2021-11-04,03,0
2021-11-04,04,1
2021-11-04,05,1
2021-11-04,06,0
2021-11-04,07,0
2021-11-04,08,1
2021-11-04,09,1
2021-11-04,10,3
2021-11-04,11,4
2021-11-04,12,4
2021-11-04,13,13
2021-11-04,14,11
2021-11-04,15,1
2021-11-04,16,0
2021-11-04,17,0
2021-11-04,18,0
2021-11-04,19,0
2021-11-04,20,0
2021-11-04,21,6
2021-11-04,22,0
2021-11-04,23,2
2021-11-04,24,1
2021-11-04,25,0
2021-11-04,26,3
2021-11-04,27,14
2021-11-04,28,14
2021-11-04,29,4
2021-11-04,30,0
2021-11-04,31,0
2021-11-04,32,0
2021-11-04,33,15
2021-11-04,34,3
2021-11-04,35,0
2021-11-04,36,0
2021-11-04,37,0
2021-11-04,38,0
2021-11-04,39,0
2021-11-04,40,3
2021-11-04,41,1
2021-11-04,42,0
2021-11-04,43,0
2021-11-04,44,0
2021-11-04,45,0
2021-11-04,46,0
2021-11-04,47,8
2021-11-05,01,12
2021-11-05,02,0
2021-11-05,03,0
2021-11-05,04,1
2021-11-05,05,0
2021-11-05,06,0
2021-11-05,07,1
2021-11-05,08,1
2021-11-05,09,0
2021-11-05,10,3
2021-11-05,11,10
2021-11-05,12,9
2021-11-05,13,20
2021-11-05,14,13
2021-11-05,15,0
2021-11-05,16,15
2021-11-05,17,1
2021-11-05,18,0
2021-11-05,19,0
2021-11-05,20,1
2021-11-05,21,21
2021-11-05,22,1
2021-11-05,23,15
2021-11-05,24,3
2021-11-05,25,3
2021-11-05,26,4
2021-11-05,27,35
2021-11-05,28,22
2021-11-05,29,3
2021-11-05,30,0
2021-11-05,31,0
2021-11-05,32,2
2021-11-05,33,17
2021-11-05,34,6
2021-11-05,35,5
2021-11-05,36,0
2021-11-05,37,0
2021-11-05,38,5
2021-11-05,39,0
2021-11-05,40,6
2021-11-05,41,1
2021-11-05,42,1
2021-11-05,43,2
2021-11-05,44,0
2021-11-05,45,0
2021-11-05,46,0
2021-11-05,47,15
2021-11-06,01,16
2021-11-06,02,0
2021-11-06,03,0
2021-11-06,04,3
2021-11-06,05,0
2021-11-06,06,0
2021-11-06,07,0
2021-11-06,08,4
2021-11-06,09,3
2021-11-06,10,2
2021-11-06,11,6
2021-11-06,12,10
2021-11-06,13,32
2021-11-06,14,16
2021-11-06,15,2
2021-11-06,16,0
2021-11-06,17,0
2021-11-06,18,0
2021-11-06,19,0
2021-11-06,20,0
2021-11-06,21,14
2021-11-06,22,2
2021-11-06,23,14
2021-11-06,24,2
2021-11-06,25,0
2021-11-06,26,5
2021-11-06,27,42
2021-11-06,28,19
2021-11-06,29,1
2021-11-06,30,0
2021-11-06,31,0
2021-11-06,32,2
2021-11-06,33,12
2021-11-06,34,7
2021-11-06,35,5
2021-11-06,36,0
2021-11-06,37,0
2021-11-06,38,5
2021-11-06,39,0
2021-11-06,40,4
2021-11-06,41,3
2021-11-06,42,0
2021-11-06,43,0
2021-11-06,44,0
2021-11-06,45,0
2021-11-06,46,0
2021-11-06,47,4
2021-11-07,01,7
2021-11-07,02,0
2021-11-07,03,0
2021-11-07,04,0
2021-11-07,05,1
2021-11-07,06,0
2021-11-07,07,1
2021-11-07,08,4
2021-11-07,09,4
2021-11-07,10,1
2021-11-07,11,5
2021-11-07,12,1
2021-11-07,13,22
2021-11-07,14,9
2021-11-07,15,1
2021-11-07,16,0
2021-11-07,17,0
2021-11-07,18,0
2021-11-07,19,0
2021-11-07,20,1
2021-11-07,21,6
2021-11-07,22,2
2021-11-07,23,12
2021-11-07,24,0
2021-11-07,25,2
2021-11-07,26,5
2021-11-07,27,39
2021-11-07,28,5
2021-11-07,29,3
2021-11-07,30,0
2021-11-07,31,0
2021-11-07,32,3
2021-11-07,33,9
2021-11-07,34,1
2021-11-07,35,4
2021-11-07,36,0
2021-11-07,37,0
2021-11-07,38,3
2021-11-07,39,0
2021-11-07,40,2
2021-11-07,41,0
2021-11-07,42,0
2021-11-07,43,0
2021-11-07,44,0
2021-11-07,45,0
2021-11-07,46,0
2021-11-07,47,3
2021-11-08,01,6
2021-11-08,02,0
2021-11-08,03,0
2021-11-08,04,0
2021-11-08,05,0
2021-11-08,06,0
2021-11-08,07,0
2021-11-08,08,1
2021-11-08,09,0
2021-11-08,10,1
2021-11-08,11,3
2021-11-08,12,4
2021-11-08,13,15
2021-11-08,14,4
2021-11-08,15,0
2021-11-08,16,0
2021-11-08,17,0
2021-11-08,18,1
2021-11-08,19,0
2021-11-08,20,1
2021-11-08,21,2
2021-11-08,22,0
2021-11-08,23,8
2021-11-08,24,0
2021-11-08,25,1
2021-11-08,26,0
2021-11-08,27,12
2021-11-08,28,2
2021-11-08,29,0
2021-11-08,30,0
2021-11-08,31,0
2021-11-08,32,0
2021-11-08,33,7
2021-11-08,34,12
2021-11-08,35,6
2021-11-08,36,0
2021-11-08,37,0
2021-11-08,38,1
2021-11-08,39,0
2021-11-08,40,1
2021-11-08,41,0
2021-11-08,42,0
2021-11-08,43,0
2021-11-08,44,0
2021-11-08,45,0
2021-11-08,46,0
2021-11-08,47,1
2021-11-09,01,13
2021-11-09,02,0
2021-11-09,03,0
2021-11-09,04,0
2021-11-09,05,2
2021-11-09,06,0
2021-11-09,07,0
2021-11-09,08,2
2021-11-09,09,4
2021-11-09,10,3
2021-11-09,11,14
2021-11-09,12,16
2021-11-09,13,24
2021-11-09,14,18
2021-11-09,15,1
2021-11-09,16,0
2021-11-09,17,0
2021-11-09,18,1
2021-11-09,19,0
2021-11-09,20,2
2021-11-09,21,6
2021-11-09,22,5
2021-11-09,23,6
2021-11-09,24,0
2021-11-09,25,1
2021-11-09,26,8
2021-11-09,27,29
2021-11-09,28,16
2021-11-09,29,5
2021-11-09,30,1
2021-11-09,31,0
2021-11-09,32,0
2021-11-09,33,11
2021-11-09,34,5
2021-11-09,35,1
2021-11-09,36,2
2021-11-09,37,0
2021-11-09,38,15
2021-11-09,39,0
2021-11-09,40,4
2021-11-09,41,1
2021-11-09,42,0
2021-11-09,43,0
2021-11-09,44,0
2021-11-09,45,0
2021-11-09,46,0
2021-11-09,47,4
2021-11-10,01,10
2021-11-10,02,1
2021-11-10,03,0
2021-11-10,04,1
2021-11-10,05,6
2021-11-10,06,0
2021-11-10,07,1
2021-11-10,08,3
2021-11-10,09,1
